id	filename	md5	size	state
6fc74675-1e83-4f66-8efd-96703e5979a6	nationwidechildrens.org_biospecimen.TCGA-AA-3976.xml	d54e30a52000467921fbe2d80166e74d	100635	live
7c2ee4ad-703b-40ce-a6bd-1182b3f25f22	nationwidechildrens.org_biospecimen.TCGA-F4-6569.xml	1389898445cac9073b7f4f36f93f9bb7	69451	live
f3614d46-cd0e-4b61-84fb-463d6e33fb80	nationwidechildrens.org_biospecimen.TCGA-A6-4105.xml	6288979fc6f5d3ae1b93f8986583a383	79895	live
df5c37a2-67f1-4886-b90b-6515cd69fc88	nationwidechildrens.org_biospecimen.TCGA-AA-3947.xml	05673a137a108aa85708d6d0af213781	99815	live
16bd1915-248e-4609-9ed6-af7629802480	nationwidechildrens.org_biospecimen.TCGA-AA-A00W.xml	12ecaa48c9647c728974ce064c78e4a5	116686	live
a1573fec-89ee-4184-97f0-44c51334247c	nationwidechildrens.org_biospecimen.TCGA-DM-A0XD.xml	580a8b7c613c118d46f9336e1336cad7	72806	live
044aade8-9594-46f3-a703-938ae8b418a9	nationwidechildrens.org_biospecimen.TCGA-NH-A6GA.xml	47f29a076547731bc66845d9aa467c73	59319	live
b9408cd7-e085-4dd8-a8b0-050126e59262	nationwidechildrens.org_biospecimen.TCGA-AA-3542.xml	a7a654ea860f50e8d6835bd60671afb9	94724	live
14efe29a-98d4-45ae-988d-8e90ace4b861	nationwidechildrens.org_biospecimen.TCGA-G4-6298.xml	c009b5de68ce1b8ae467af82773bf6de	98122	live
565f243e-02c9-47ec-8cbb-03dfec8f8683	nationwidechildrens.org_biospecimen.TCGA-G4-6317.xml	09702b705e4ac675b626f5e5f27cadf6	100687	live
0d502468-f5e6-4c52-a127-934bf1100a90	nationwidechildrens.org_biospecimen.TCGA-NH-A6GB.xml	e4eee5d55c828e87a276d8ae82527de7	59321	live
12ccbf7d-47d6-4470-83a7-9aabc954320c	nationwidechildrens.org_biospecimen.TCGA-AA-3489.xml	173bb91661c111826e16a15073483393	80436	live
9eaef5d7-2ca6-47dd-9953-ded69a11e110	nationwidechildrens.org_biospecimen.TCGA-AA-A02F.xml	3aac526cda6247de312863d3885a45d2	116737	live
fc4be605-be6b-4922-b643-352a98e04394	nationwidechildrens.org_biospecimen.TCGA-D5-6539.xml	676027bd2f9058631c82eabee709862b	69642	live
d7fbcb50-5c45-43d5-a29e-5825f1ecf75c	nationwidechildrens.org_biospecimen.TCGA-D5-6898.xml	f1285f9ee0f871c9965a92f52361ba00	69452	live
22fe3e9b-3cfd-43d6-a186-36a1cd20ada5	nationwidechildrens.org_biospecimen.TCGA-G4-6293.xml	9884df066f83e53cd327840705b0cabd	69447	live
82863372-6527-4714-95ac-661cabe94916	nationwidechildrens.org_biospecimen.TCGA-AA-3662.xml	683c67ebe1340d65bad307c07d0da18c	78681	live
e6c9ab0f-bc28-4848-a47c-a57730880e84	nationwidechildrens.org_biospecimen.TCGA-5M-AATE.xml	71cc25a0a7215a569067e7f3fa96b153	46881	live
40b69d69-e0ef-4a12-ad20-479f86ec66a0	nationwidechildrens.org_biospecimen.TCGA-DM-A288.xml	2802a8b59eabf5ae6a67b24ccf8f725a	64232	live
096c86d1-9285-4e0d-9b35-ed224f50c7c1	nationwidechildrens.org_biospecimen.TCGA-CK-4948.xml	32172d7c3d51850d4687a6874f2941b6	67796	live
b3a92be4-3464-4039-b1e5-e8425c23b582	nationwidechildrens.org_biospecimen.TCGA-AA-A01X.xml	a4f50d5f70775e35442bd09740c7d04c	97672	live
fc1dc394-5d29-401c-a9ae-41547cf585e9	nationwidechildrens.org_biospecimen.TCGA-AG-3609.xml	e3ed80a24552382303d56d04f53ddd69	102263	live
a06fd0f3-2abf-48be-887c-44ae278af1f3	nationwidechildrens.org_biospecimen.TCGA-AF-2689.xml	6a27aaccd932c3cdad6440992ebfeda7	163127	live
2f8b0dad-4846-4f7d-9e96-4b77a11cf371	nationwidechildrens.org_biospecimen.TCGA-CI-6624.xml	f2a83a9129b1f6d7348b75759a24f1a1	65092	live
af67d57d-6002-4f5a-9bce-99e7c6d9ad44	nationwidechildrens.org_biospecimen.TCGA-F5-6811.xml	316190f72bdf846f3bcda4bb3586111e	69519	live
8dc067ef-a178-438e-b9c5-9d554553637e	nationwidechildrens.org_biospecimen.TCGA-AG-3732.xml	f0c486378cbed341959e642cb2fcc977	78758	live
